NOMBRE_EVENTO,FECHA_EVENTO,COMUNIDAD,DIA_SEMANA,MES,SEMANA,NUM_INSCRITAS,NUM_PAGOS,NUM_ASISTENCIAS,TOTAL_RECAUDADO,EVENTO_GRATUITO,TIPO_EVENTO,COSTE_ESTIMADO,BENEFICIO_ESTIMADO
Sisterhood Free 472,2024-12-01,GIRONA,Sunday,12,48,22,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 473,2024-12-01,GIRONA,Sunday,12,48,22,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 474,2024-12-01,GIRONA,Sunday,12,48,30,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 475,2024-12-01,GIRONA,Sunday,12,48,64,58,58,980.78,False,pago,194.09,786.6899999999999
Sisterhood Free 476,2024-12-01,ELCHE,Sunday,12,48,25,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 477,2024-12-01,ELCHE,Sunday,12,48,29,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 478,2024-12-01,ELCHE,Sunday,12,48,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 479,2024-12-01,ELCHE,Sunday,12,48,35,0,34,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 480,2024-12-01,ELCHE,Sunday,12,48,63,55,55,1091.2,False,pago,217.4,873.8000000000001
Sisterhood Free 481,2025-01-01,GIRONA,Wednesday,1,0,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 482,2025-01-01,GIRONA,Wednesday,1,0,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 483,2025-01-01,GIRONA,Wednesday,1,0,24,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 484,2025-01-01,GIRONA,Wednesday,1,0,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 485,2025-01-01,GIRONA,Wednesday,1,0,48,46,46,692.76,False,pago,151.18,541.5799999999999
Sisterhood Free 486,2025-01-01,ELCHE,Wednesday,1,0,24,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 487,2025-01-01,ELCHE,Wednesday,1,0,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 488,2025-01-01,ELCHE,Wednesday,1,0,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 489,2025-01-01,ELCHE,Wednesday,1,0,34,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 490,2025-01-01,ELCHE,Wednesday,1,0,58,54,54,883.4399999999999,False,pago,224.31,659.1299999999999
Sisterhood Free 491,2025-02-01,GIRONA,Saturday,2,4,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 492,2025-02-01,GIRONA,Saturday,2,4,33,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 493,2025-02-01,GIRONA,Saturday,2,4,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 494,2025-02-01,GIRONA,Saturday,2,4,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 495,2025-02-01,GIRONA,Saturday,2,4,64,57,57,723.9,False,pago,221.23,502.66999999999996
Sisterhood Free 496,2025-02-01,ELCHE,Saturday,2,4,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 497,2025-02-01,ELCHE,Saturday,2,4,25,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 498,2025-02-01,ELCHE,Saturday,2,4,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 499,2025-02-01,ELCHE,Saturday,2,4,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 500,2025-02-01,ELCHE,Saturday,2,4,51,43,43,744.3299999999999,False,pago,140.26,604.0699999999999
Sisterhood Free 501,2025-03-01,GIRONA,Saturday,3,8,29,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 502,2025-03-01,GIRONA,Saturday,3,8,31,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Free 503,2025-03-01,GIRONA,Saturday,3,8,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 504,2025-03-01,GIRONA,Saturday,3,8,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 505,2025-03-01,GIRONA,Saturday,3,8,49,46,46,805.0,False,pago,185.48,619.52
Sisterhood Free 506,2025-03-01,ELCHE,Saturday,3,8,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 507,2025-03-01,ELCHE,Saturday,3,8,26,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 508,2025-03-01,ELCHE,Saturday,3,8,23,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 509,2025-03-01,ELCHE,Saturday,3,8,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 510,2025-03-01,ELCHE,Saturday,3,8,53,45,45,596.25,False,pago,173.13,423.12
Sisterhood Free 511,2025-04-01,GIRONA,Tuesday,4,13,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 512,2025-04-01,GIRONA,Tuesday,4,13,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 513,2025-04-01,GIRONA,Tuesday,4,13,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 514,2025-04-01,GIRONA,Tuesday,4,13,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 515,2025-04-01,GIRONA,Tuesday,4,13,53,47,47,799.47,False,pago,141.44,658.03
Sisterhood Free 516,2025-04-01,ELCHE,Tuesday,4,13,28,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 517,2025-04-01,ELCHE,Tuesday,4,13,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 518,2025-04-01,ELCHE,Tuesday,4,13,24,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 519,2025-04-01,ELCHE,Tuesday,4,13,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 520,2025-04-01,ELCHE,Tuesday,4,13,56,53,53,911.5999999999999,False,pago,173.29,738.31
Sisterhood Free 521,2025-05-01,GIRONA,Thursday,5,17,22,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 522,2025-05-01,GIRONA,Thursday,5,17,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 523,2025-05-01,GIRONA,Thursday,5,17,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 524,2025-05-01,GIRONA,Thursday,5,17,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 525,2025-05-01,GIRONA,Thursday,5,17,54,46,46,467.82,False,pago,144.14,323.68
Sisterhood Free 526,2025-05-01,ELCHE,Thursday,5,17,23,0,19,0.0,True,gratuito,0.0,0.0
Sisterhood Free 527,2025-05-01,ELCHE,Thursday,5,17,22,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 528,2025-05-01,ELCHE,Thursday,5,17,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 529,2025-05-01,ELCHE,Thursday,5,17,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 530,2025-05-01,ELCHE,Thursday,5,17,49,45,45,662.85,False,pago,179.64,483.21000000000004
Sisterhood Free 531,2025-06-01,GIRONA,Sunday,6,22,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 532,2025-06-01,GIRONA,Sunday,6,22,25,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 533,2025-06-01,GIRONA,Sunday,6,22,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 534,2025-06-01,GIRONA,Sunday,6,22,24,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 535,2025-06-01,GIRONA,Sunday,6,22,53,46,46,668.8399999999999,False,pago,145.99,522.8499999999999
Sisterhood Free 536,2025-06-01,ELCHE,Sunday,6,22,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 537,2025-06-01,ELCHE,Sunday,6,22,23,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 538,2025-06-01,ELCHE,Sunday,6,22,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 539,2025-06-01,ELCHE,Sunday,6,22,31,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 540,2025-06-01,ELCHE,Sunday,6,22,49,47,47,819.21,False,pago,242.63,576.58
Sisterhood Free 541,2025-07-01,GIRONA,Tuesday,7,26,29,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 542,2025-07-01,GIRONA,Tuesday,7,26,23,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 543,2025-07-01,GIRONA,Tuesday,7,26,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 544,2025-07-01,GIRONA,Tuesday,7,26,33,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 545,2025-07-01,GIRONA,Tuesday,7,26,41,37,37,638.25,False,pago,246.49,391.76
Sisterhood Free 546,2025-07-01,ELCHE,Tuesday,7,26,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 547,2025-07-01,ELCHE,Tuesday,7,26,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 548,2025-07-01,ELCHE,Tuesday,7,26,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 549,2025-07-01,ELCHE,Tuesday,7,26,27,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 550,2025-07-01,ELCHE,Tuesday,7,26,54,46,46,549.24,False,pago,134.12,415.12
Sisterhood Free 551,2025-08-01,GIRONA,Friday,8,30,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 552,2025-08-01,GIRONA,Friday,8,30,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 553,2025-08-01,GIRONA,Friday,8,30,29,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 554,2025-08-01,GIRONA,Friday,8,30,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 555,2025-08-01,GIRONA,Friday,8,30,54,51,51,649.74,False,pago,246.14,403.6
Sisterhood Free 556,2025-08-01,ELCHE,Friday,8,30,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 557,2025-08-01,ELCHE,Friday,8,30,26,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 558,2025-08-01,ELCHE,Friday,8,30,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 559,2025-08-01,ELCHE,Friday,8,30,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 560,2025-08-01,ELCHE,Friday,8,30,49,47,47,880.3100000000001,False,pago,186.11,694.2
Sisterhood Free 561,2025-09-01,GIRONA,Monday,9,35,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 562,2025-09-01,GIRONA,Monday,9,35,35,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Free 563,2025-09-01,GIRONA,Monday,9,35,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 564,2025-09-01,GIRONA,Monday,9,35,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 565,2025-09-01,GIRONA,Monday,9,35,59,56,56,1100.3999999999999,False,pago,137.87,962.5299999999999
Sisterhood Free 566,2025-09-01,ELCHE,Monday,9,35,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 567,2025-09-01,ELCHE,Monday,9,35,19,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 568,2025-09-01,ELCHE,Monday,9,35,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 569,2025-09-01,ELCHE,Monday,9,35,23,0,19,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 570,2025-09-01,ELCHE,Monday,9,35,53,48,48,515.52,False,pago,194.42,321.1
Sisterhood Free 571,2025-10-01,GIRONA,Wednesday,10,39,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 572,2025-10-01,GIRONA,Wednesday,10,39,32,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Free 573,2025-10-01,GIRONA,Wednesday,10,39,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 574,2025-10-01,GIRONA,Wednesday,10,39,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 575,2025-10-01,GIRONA,Wednesday,10,39,58,54,54,585.9,False,pago,137.23,448.66999999999996
Sisterhood Free 576,2025-10-01,ELCHE,Wednesday,10,39,23,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 577,2025-10-01,ELCHE,Wednesday,10,39,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 578,2025-10-01,ELCHE,Wednesday,10,39,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 579,2025-10-01,ELCHE,Wednesday,10,39,25,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 580,2025-10-01,ELCHE,Wednesday,10,39,63,55,55,889.9,False,pago,216.35,673.55
Sisterhood Free 581,2025-11-01,GIRONA,Saturday,11,43,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 582,2025-11-01,GIRONA,Saturday,11,43,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 583,2025-11-01,GIRONA,Saturday,11,43,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 584,2025-11-01,GIRONA,Saturday,11,43,34,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 585,2025-11-01,GIRONA,Saturday,11,43,59,51,51,810.39,False,pago,164.32,646.0699999999999
Sisterhood Free 586,2025-11-01,ELCHE,Saturday,11,43,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 587,2025-11-01,ELCHE,Saturday,11,43,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 588,2025-11-01,ELCHE,Saturday,11,43,23,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 589,2025-11-01,ELCHE,Saturday,11,43,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 590,2025-11-01,ELCHE,Saturday,11,43,52,45,45,494.55,False,pago,214.41,280.14
Sisterhood Free 591,2025-12-01,GIRONA,Monday,12,48,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 592,2025-12-01,GIRONA,Monday,12,48,26,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 593,2025-12-01,GIRONA,Monday,12,48,27,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 594,2025-12-01,GIRONA,Monday,12,48,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 595,2025-12-01,GIRONA,Monday,12,48,58,55,55,645.7,False,pago,111.26,534.44
Sisterhood Free 596,2025-12-01,ELCHE,Monday,12,48,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 597,2025-12-01,ELCHE,Monday,12,48,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 598,2025-12-01,ELCHE,Monday,12,48,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 599,2025-12-01,ELCHE,Monday,12,48,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 600,2025-12-01,ELCHE,Monday,12,48,56,51,51,658.41,False,pago,134.72,523.6899999999999
